1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
1.38935185185185,1.39166666666667,1.38425925925926,1.42083333333333,1.51018518518519,1.57037037037037,1.58657407407408,1.5375,1.49305555555556,1.41666666666666,1.32175925925925,1.25092592592592,1.2199074074074,1.20972222222222,1.20648148148148,1.20740740740741,1.21111111111111,1.21203703703704,1.21435185185185,1.21944444444445,1.22037037037037,1.21203703703704,1.2,1.1912037037037,1.18796296296296,1.19490740740741,1.20416666666667,1.21527777777778,1.21712962962962,1.21064814814815,1.20416666666666,1.20185185185185,1.20046296296296,1.19259259259259,1.18518518518518,1.18425925925926,1.18472222222222,1.18194444444445,1.18101851851852,1.18379629629629,1.18472222222222,1.17777777777778,1.17500000000001,1.17546296296297,1.18333333333334,1.18194444444444,1.17499999999999,1.16481481481481,1.15879629629629,1.16296296296296,1.17268518518518,1.18518518518518,1.19351851851851,1.19768518518518,1.19768518518518,1.19444444444444,1.19166666666667,1.1912037037037,1.19212962962963,1.19212962962963,1.19537037037037,1.20555555555556,1.21203703703704,1.21018518518519,1.20092592592592,1.19629629629629,1.19583333333333,1.19027777777778,1.18240740740741,1.17824074074074,1.18333333333333
0.948611111111111,1.13888888888889,1.50277777777778,2.05833333333333,2.80555555555555,3.70277777777778,4.69861111111111,5.72222222222222,6.69444444444444,7.48333333333333,7.96388888888889,7.99166666666667,7.50277777777778,6.45694444444444,4.93888888888888,3.27638888888888,1.86111111111111,1.01944444444444,0.661111111111109,0.581944444444441,0.563888888888888,0.56111111111111,0.566666666666668,0.593055555555556,0.800000000000002,1.32777777777778,2.18194444444444,3.10555555555555,3.70555555555555,3.85555555555556,3.45833333333334,2.80972222222223,2.06666666666667,1.51944444444445,1.19583333333333,1.06944444444444,1.01944444444444,0.956944444444441,0.847222222222219,0.720833333333334,0.620833333333337,0.570833333333338,0.570833333333335,0.586111111111111,0.606944444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.67824074074074,2.68101851851852,2.69537037037037,2.75092592592593,2.89953703703704,3.37129629629631,4.14398148148149,4.95462962962964,5.29583333333333,5.09444444444444,4.45833333333333,3.73981481481481,3.12129629629629,2.79398148148148,2.66342592592593,2.61805555555556,2.58240740740742,2.5601851851852,2.54351851851853,2.52083333333334,2.50092592592593,2.48611111111112,2.47962962962964,2.48194444444445,2.49120370370371,2.50138888888889,2.51296296296296,2.52222222222223,2.52592592592593,2.51712962962964,2.49953703703704,2.48657407407407,2.48148148148147,2.47916666666666,2.48148148148148,2.48611111111111,2.49953703703704,2.50833333333333,2.51342592592592,2.51342592592592,2.5162037037037,2.52175925925926,2.52222222222223,2.51435185185185,2.50833333333333,2.5087962962963,2.51574074074074,2.51898148148148,2.52638888888889,2.5375,2.54537037037037,2.54351851851852,2.53842592592592,2.54027777777778,2.54537037037038,2.5462962962963,2.53935185185186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.15833333333334,1.2625,1.50208333333333,1.94791666666666,2.64375,3.53125,4.46458333333333,5.30208333333334,5.8375,5.88333333333333,5.50833333333333,4.77916666666667,3.98958333333334,3.15,2.47083333333333,2.05833333333334,1.84166666666667,1.925,1.96458333333333,2.20624999999999,2.54583333333333,2.85416666666666,3.07083333333333,3.05625,2.98541666666666,2.70625,2.29583333333333,1.92291666666667,1.61041666666667,1.37708333333333,1.24583333333334,1.19166666666666,1.17083333333334,1.1625,1.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2,2.77708333333334,3.46666666666667,4.09583333333333,4.46666666666667,4.4375,4.04166666666666,3.54374999999999,2.95000000000001,2.39375,1.97291666666666,1.77708333333334,1.70833333333334,1.65416666666667,1.62916666666666,1.63541666666666,1.65833333333333,1.67916666666667,1.67083333333333,1.65625,1.58125,1.47291666666666,1.38125,1.32083333333333,1.29791666666667,1.35416666666666,1.59166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.11481481481482,1.12129629629629,1.13333333333333,1.19953703703703,1.37731481481481,1.65416666666667,1.95092592592592,2.20833333333333,2.34259259259259,2.25509259259259,1.89074074074074,1.44583333333334,1.16296296296296,1.09166666666666,1.11481481481481,1.12638888888889,1.13194444444444,1.14768518518518,1.16898148148148,1.18564814814815,1.19305555555556,1.18564814814815,1.17175925925925,1.16296296296296,1.16759259259259,1.16481481481482,1.12546296296296,1.07361111111111,1.04351851851852,1.05277777777777,1.075,1.08842592592592,1.0912037037037,1.08796296296295,1.08703703703703,1.08981481481481,1.09398148148148,1.09444444444444,1.09768518518518,1.10138888888889,1.10740740740741,1.1087962962963,1.1050925925926,1.09629629629629,1.08657407407407,1.08055555555555,1.0787037037037,1.07916666666667,1.0837962962963,1.0925925925926,1.10092592592594,1.10138888888889,1.09444444444445,1.08425925925926,1.07268518518519,1.06620370370371,1.07037037037037,1.08611111111111,1.10092592592593,1.1087962962963,1.10370370370371,1.09953703703704,1.09907407407407,1.10601851851852,1.11296296296297,0,0,0,0,0,0
5.47291666666667,5.48125,5.48541666666666,5.47499999999999,5.47499999999999,5.46458333333334,5.45,5.43750000000001,5.425,5.43958333333334,5.47083333333334,5.52083333333334,5.58541666666667,5.66875,5.77083333333334,5.89791666666667,6.04791666666667,6.22708333333333,6.44791666666666,6.72291666666666,7.04583333333333,7.9375,8.86041666666667,9.72291666666667,10.7479166666667,11.9145833333333,13.1395833333333,14.3854166666667,15.3229166666667,16.35625,17.20625,17.8604166666667,18.3020833333333,18.375,17.89375,15.3583333333333,13.5958333333333,11.8770833333333,10.35625,9.22083333333334,8.42083333333334,8.12916666666667,8.02291666666667,7.97708333333333,8.12916666666666,8.78124999999999,9.76041666666666,10.9916666666667,12.4895833333333,13.8604166666667,15.4083333333333,15.4145833333333,14.8020833333333,13.91875,12.95625,11.9416666666667,11.0520833333333,10.3354166666667,9.99583333333334,9.60416666666666,9.31666666666666,9.09375,8.86458333333334,8.63958333333333,8.27291666666667,8.16875,8.10208333333333,8.06458333333334,8.02500000000001,8.00208333333333,7.97708333333333
2.23333333333333,2.31041666666667,2.49375000000001,2.92708333333334,3.75624999999999,4.83541666666667,6.13541666666666,7.67291666666666,9.34999999999999,10.8520833333333,12.0145833333333,12.8666666666667,13.34375,13.23125,12.4395833333333,10.8708333333333,9.17916666666667,7.70625,6.475,5.56666666666667,5.04375000000001,5.16666666666668,5.27708333333334,5.125,4.84375000000001,4.60833333333333,4.6375,5.13541666666666,6.34583333333333,7.44583333333333,8.66666666666666,9.82500000000001,10.61875,10.79375,10.1041666666667,9.42499999999999,8.46666666666667,7.41666666666666,6.44166666666666,5.61458333333334,4.9875,4.54166666666666,4.25416666666666,4.05416666666667,3.91041666666666,3.81874999999999,3.7375,3.64791666666667,3.55625000000001,3.46458333333334,3.375,3.28541666666666,3.20625,3.12916666666666,3.07291666666666,3.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.776388888888891,0.777777777777779,0.783333333333334,0.844444444444446,1.00694444444445,1.28472222222222,1.60972222222222,1.88194444444445,2.03472222222223,2.05555555555556,1.96805555555555,1.80416666666666,1.62361111111111,1.50138888888889,1.51944444444444,1.72916666666666,2.18611111111111,2.875,3.76388888888889,4.71944444444444,5.66111111111111,6.43055555555555,6.93472222222222,6.97361111111112,6.45416666666667,5.26111111111111,3.69583333333334,2.16805555555556,1.19444444444444,0.781944444444441,0.724999999999999,0.726388888888887,0.694444444444443,0.636111111111106,0.588888888888886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.67731481481481,2.68009259259259,2.6962962962963,2.8050925925926,3.07777777777778,3.48888888888888,3.83749999999999,3.94537037037036,3.69583333333333,3.28472222222222,2.89305555555555,2.69722222222222,2.63240740740741,2.60555555555556,2.58240740740741,2.56111111111112,2.54814814814815,2.54074074074074,2.52685185185185,2.51064814814815,2.49166666666667,2.48564814814815,2.4912037037037,2.50601851851852,2.51574074074074,2.51527777777778,2.51018518518518,2.51018518518519,2.51481481481482,2.51296296296297,2.5013888888889,2.49074074074075,2.47916666666667,2.47037037037038,2.46296296296296,2.46388888888889,2.46805555555555,2.47361111111111,2.48796296296296,2.50740740740741,2.52268518518518,2.53009259259259,2.53518518518518,2.54305555555556,2.54768518518518,2.55185185185185,2.5574074074074,2.56157407407408,2.56805555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.44861111111111,2.73518518518519,3.51296296296297,4.65370370370371,5.8087962962963,6.68657407407408,7.08750000000001,7.12083333333334,6.81018518518519,6.32500000000001,5.70092592592593,4.96712962962963,4.19768518518519,3.45972222222222,2.85787037037038,2.41111111111111,2.10740740740741,1.91666666666666,1.79074074074074,1.69120370370371,1.58472222222223,1.47222222222223,1.37592592592593,1.31157407407407,1.27314814814814,1.24768518518518,1.21666666666666,1.19027777777777,1.17083333333333,1.16249999999999,1.15277777777777,1.13518518518518,1.11666666666667,1.1,1.08842592592593,1.08194444444444,1.08287037037037,1.08472222222222,1.07407407407408,1.05416666666667,1.03611111111112,1.02962962962963,1.02314814814815,1.01527777777778,1.00648148148148,1.00462962962963,1.00277777777778,1.00092592592593,0.997222222222222,1.00092592592592,1.00555555555555,1.00972222222222,1.0087962962963,1.00648148148148,1.01018518518518,1.01481481481481,1.01805555555556,1.01111111111111,1.00416666666667,1.00416666666666,1.0125,1.02268518518518,1.03055555555556,1.03101851851852,1.025,1.01435185185185,1.00601851851852,0.99768518518519,0.989814814814821,0.99074074074075,0.999074074074078
